folder,filename,image_ok,mask_ok,image_width,image_height,mask_width,mask_height,same_size
dataC,05_00_044.png,True,True,800,600,800,600,True
dataC,05_00_045.png,True,True,800,600,800,600,True
dataC,05_00_054.png,True,True,800,600,800,600,True
dataC,05_00_055.png,True,True,800,600,800,600,True
dataC,05_00_064.png,True,True,800,600,800,600,True
dataC,05_00_065.png,True,True,800,600,800,600,True
dataC,05_00_074.png,True,True,800,600,800,600,True
dataC,05_00_075.png,True,True,800,600,800,600,True
dataC,05_00_084.png,True,True,800,600,800,600,True
dataC,05_00_085.png,True,True,800,600,800,600,True
dataC,05_00_094.png,True,True,800,600,800,600,True
dataC,05_00_095.png,True,True,800,600,800,600,True
dataC,05_00_104.png,True,True,800,600,800,600,True
dataC,05_00_105.png,True,True,800,600,800,600,True
dataC,05_00_114.png,True,True,800,600,800,600,True
dataC,05_00_115.png,True,True,800,600,800,600,True
dataC,05_00_124.png,True,True,800,600,800,600,True
dataC,05_00_125.png,True,True,800,600,800,600,True
dataC,05_00_134.png,True,True,800,600,800,600,True
dataC,05_00_135.png,True,True,800,600,800,600,True
dataC,05_00_144.png,True,True,800,600,800,600,True
dataC,05_00_145.png,True,True,800,600,800,600,True
dataC,05_00_154.png,True,True,800,600,800,600,True
dataC,05_00_155.png,True,True,800,600,800,600,True
dataC,05_00_164.png,True,True,800,600,800,600,True
dataC,05_00_165.png,True,True,800,600,800,600,True
dataC,05_00_174.png,True,True,800,600,800,600,True
dataC,05_00_175.png,True,True,800,600,800,600,True
dataC,05_00_184.png,True,True,800,600,800,600,True
dataC,05_00_185.png,True,True,800,600,800,600,True
dataC,05_00_194.png,True,True,800,600,800,600,True
dataC,05_00_195.png,True,True,800,600,800,600,True
dataC,05_00_204.png,True,True,800,600,800,600,True
dataC,05_00_205.png,True,True,800,600,800,600,True
dataC,05_00_214.png,True,True,800,600,800,600,True
dataC,05_00_215.png,True,True,800,600,800,600,True
dataC,05_00_224.png,True,True,800,600,800,600,True
dataC,05_00_225.png,True,True,800,600,800,600,True
dataC,05_00_234.png,True,True,800,600,800,600,True
dataC,05_00_235.png,True,True,800,600,800,600,True
dataC,05_00_244.png,True,True,800,600,800,600,True
dataC,05_00_245.png,True,True,800,600,800,600,True
dataC,06_00_004.png,True,True,800,600,800,600,True
dataC,06_00_005.png,True,True,800,600,800,600,True
dataC,06_00_014.png,True,True,800,600,800,600,True
dataC,06_00_015.png,True,True,800,600,800,600,True
dataC,06_00_024.png,True,True,800,600,800,600,True
dataC,06_00_025.png,True,True,800,600,800,600,True
dataC,06_00_034.png,True,True,800,600,800,600,True
dataC,06_00_035.png,True,True,800,600,800,600,True
dataC,06_00_044.png,True,True,800,600,800,600,True
dataC,06_00_045.png,True,True,800,600,800,600,True
dataC,06_00_054.png,True,True,800,600,800,600,True
dataC,06_00_055.png,True,True,800,600,800,600,True
dataC,06_00_064.png,True,True,800,600,800,600,True
dataC,06_00_065.png,True,True,800,600,800,600,True
dataC,06_00_074.png,True,True,800,600,800,600,True
dataC,06_00_075.png,True,True,800,600,800,600,True
dataC,06_00_084.png,True,True,800,600,800,600,True
dataC,06_00_085.png,True,True,800,600,800,600,True
dataC,06_00_094.png,True,True,800,600,800,600,True
dataC,06_00_095.png,True,True,800,600,800,600,True
dataC,06_00_104.png,True,True,800,600,800,600,True
dataC,06_00_105.png,True,True,800,600,800,600,True
dataC,06_00_114.png,True,True,800,600,800,600,True
dataC,06_00_115.png,True,True,800,600,800,600,True
dataC,06_00_124.png,True,True,800,600,800,600,True
dataC,06_00_125.png,True,True,800,600,800,600,True
dataC,06_00_134.png,True,True,800,600,800,600,True
dataC,06_00_135.png,True,True,800,600,800,600,True
dataC,06_00_144.png,True,True,800,600,800,600,True
dataC,06_00_145.png,True,True,800,600,800,600,True
dataC,06_00_154.png,True,True,800,600,800,600,True
dataC,06_00_155.png,True,True,800,600,800,600,True
dataC,06_00_164.png,True,True,800,600,800,600,True
dataC,06_00_165.png,True,True,800,600,800,600,True
dataC,06_00_174.png,True,True,800,600,800,600,True
dataC,06_00_175.png,True,True,800,600,800,600,True
dataC,06_00_184.png,True,True,800,600,800,600,True
dataC,06_00_185.png,True,True,800,600,800,600,True
dataC,06_00_194.png,True,True,800,600,800,600,True
dataC,06_00_195.png,True,True,800,600,800,600,True
dataC,06_00_204.png,True,True,800,600,800,600,True
dataC,06_00_205.png,True,True,800,600,800,600,True
dataC,06_00_214.png,True,True,800,600,800,600,True
dataC,06_00_215.png,True,True,800,600,800,600,True
dataC,06_00_224.png,True,True,800,600,800,600,True
dataC,06_00_225.png,True,True,800,600,800,600,True
dataC,06_00_234.png,True,True,800,600,800,600,True
dataC,06_00_235.png,True,True,800,600,800,600,True
dataC,06_00_244.png,True,True,800,600,800,600,True
dataC,06_00_245.png,True,True,800,600,800,600,True
dataC,07_00_004.png,True,True,800,600,800,600,True
dataC,07_00_005.png,True,True,800,600,800,600,True
dataC,07_00_014.png,True,True,800,600,800,600,True
dataC,07_00_015.png,True,True,800,600,800,600,True
dataC,07_00_024.png,True,True,800,600,800,600,True
dataC,07_00_025.png,True,True,800,600,800,600,True
dataC,07_00_034.png,True,True,800,600,800,600,True
dataC,07_00_035.png,True,True,800,600,800,600,True
dataC,07_00_044.png,True,True,800,600,800,600,True
dataC,07_00_045.png,True,True,800,600,800,600,True
dataC,07_00_054.png,True,True,800,600,800,600,True
dataC,07_00_055.png,True,True,800,600,800,600,True
dataC,07_00_064.png,True,True,800,600,800,600,True
dataC,07_00_065.png,True,True,800,600,800,600,True
dataC,07_00_074.png,True,True,800,600,800,600,True
dataC,07_00_075.png,True,True,800,600,800,600,True
dataC,07_00_084.png,True,True,800,600,800,600,True
dataC,07_00_085.png,True,True,800,600,800,600,True
dataC,07_00_094.png,True,True,800,600,800,600,True
dataC,07_00_095.png,True,True,800,600,800,600,True
dataC,07_00_104.png,True,True,800,600,800,600,True
dataC,07_00_105.png,True,True,800,600,800,600,True
dataC,07_00_114.png,True,True,800,600,800,600,True
dataC,07_00_115.png,True,True,800,600,800,600,True
dataC,07_00_124.png,True,True,800,600,800,600,True
dataC,07_00_125.png,True,True,800,600,800,600,True
dataC,07_00_134.png,True,True,800,600,800,600,True
dataC,07_00_135.png,True,True,800,600,800,600,True
dataC,07_00_144.png,True,True,800,600,800,600,True
dataC,07_00_145.png,True,True,800,600,800,600,True
dataC,07_00_154.png,True,True,800,600,800,600,True
dataC,07_00_155.png,True,True,800,600,800,600,True
dataC,07_00_164.png,True,True,800,600,800,600,True
dataC,07_00_165.png,True,True,800,600,800,600,True
dataC,07_00_174.png,True,True,800,600,800,600,True
dataC,07_00_175.png,True,True,800,600,800,600,True
dataC,07_00_184.png,True,True,800,600,800,600,True
dataC,07_00_185.png,True,True,800,600,800,600,True
dataC,07_00_194.png,True,True,800,600,800,600,True
dataC,07_00_195.png,True,True,800,600,800,600,True
dataC,07_00_204.png,True,True,800,600,800,600,True
dataC,07_00_205.png,True,True,800,600,800,600,True
dataC,07_00_214.png,True,True,800,600,800,600,True
dataC,07_00_215.png,True,True,800,600,800,600,True
dataC,07_00_224.png,True,True,800,600,800,600,True
dataC,07_00_225.png,True,True,800,600,800,600,True
dataC,07_00_234.png,True,True,800,600,800,600,True
dataC,07_00_235.png,True,True,800,600,800,600,True
dataC,07_00_244.png,True,True,800,600,800,600,True
dataC,07_00_245.png,True,True,800,600,800,600,True
dataC,08_00_004.png,True,True,800,600,800,600,True
dataC,08_00_005.png,True,True,800,600,800,600,True
dataC,08_00_014.png,True,True,800,600,800,600,True
dataC,08_00_015.png,True,True,800,600,800,600,True
dataC,08_00_024.png,True,True,800,600,800,600,True
dataC,08_00_025.png,True,True,800,600,800,600,True
dataC,08_00_034.png,True,True,800,600,800,600,True
dataC,08_00_035.png,True,True,800,600,800,600,True
dataC,08_00_044.png,True,True,800,600,800,600,True
dataC,08_00_045.png,True,True,800,600,800,600,True
dataC,08_00_054.png,True,True,800,600,800,600,True
dataC,08_00_055.png,True,True,800,600,800,600,True
dataC,08_00_064.png,True,True,800,600,800,600,True
dataC,08_00_065.png,True,True,800,600,800,600,True
dataC,08_00_074.png,True,True,800,600,800,600,True
dataC,08_00_075.png,True,True,800,600,800,600,True
dataC,08_00_084.png,True,True,800,600,800,600,True
dataC,08_00_085.png,True,True,800,600,800,600,True
dataC,08_00_094.png,True,True,800,600,800,600,True
dataC,08_00_095.png,True,True,800,600,800,600,True
dataC,08_00_104.png,True,True,800,600,800,600,True
dataC,08_00_105.png,True,True,800,600,800,600,True
dataC,08_00_114.png,True,True,800,600,800,600,True
dataC,08_00_115.png,True,True,800,600,800,600,True
dataC,08_00_124.png,True,True,800,600,800,600,True
dataC,08_00_125.png,True,True,800,600,800,600,True
dataC,08_00_134.png,True,True,800,600,800,600,True
dataC,08_00_135.png,True,True,800,600,800,600,True
dataC,08_00_144.png,True,True,800,600,800,600,True
dataC,08_00_145.png,True,True,800,600,800,600,True
dataC,08_00_154.png,True,True,800,600,800,600,True
dataC,08_00_155.png,True,True,800,600,800,600,True
dataC,08_00_164.png,True,True,800,600,800,600,True
dataC,08_00_165.png,True,True,800,600,800,600,True
dataC,08_00_174.png,True,True,800,600,800,600,True
dataC,08_00_175.png,True,True,800,600,800,600,True
dataC,08_00_184.png,True,True,800,600,800,600,True
dataC,08_00_185.png,True,True,800,600,800,600,True
dataC,08_00_194.png,True,True,800,600,800,600,True
dataC,08_00_195.png,True,True,800,600,800,600,True
dataC,08_00_204.png,True,True,800,600,800,600,True
dataC,08_00_205.png,True,True,800,600,800,600,True
dataC,08_00_214.png,True,True,800,600,800,600,True
dataC,08_00_215.png,True,True,800,600,800,600,True
dataC,08_00_224.png,True,True,800,600,800,600,True
dataC,08_00_225.png,True,True,800,600,800,600,True
dataC,08_00_234.png,True,True,800,600,800,600,True
dataC,08_00_235.png,True,True,800,600,800,600,True
dataC,08_00_244.png,True,True,800,600,800,600,True
dataC,08_00_245.png,True,True,800,600,800,600,True
dataC,09_00_004.png,True,True,800,600,800,600,True
dataC,09_00_005.png,True,True,800,600,800,600,True
dataC,09_00_014.png,True,True,800,600,800,600,True
dataC,09_00_015.png,True,True,800,600,800,600,True
dataC,09_00_024.png,True,True,800,600,800,600,True
dataC,09_00_025.png,True,True,800,600,800,600,True
dataC,09_00_034.png,True,True,800,600,800,600,True
dataC,09_00_035.png,True,True,800,600,800,600,True
dataC,09_00_044.png,True,True,800,600,800,600,True
dataC,09_00_045.png,True,True,800,600,800,600,True
dataC,09_00_054.png,True,True,800,600,800,600,True
dataC,09_00_055.png,True,True,800,600,800,600,True
dataC,09_00_064.png,True,True,800,600,800,600,True
dataC,09_00_065.png,True,True,800,600,800,600,True
dataC,09_00_074.png,True,True,800,600,800,600,True
dataC,09_00_075.png,True,True,800,600,800,600,True
dataC,09_00_084.png,True,True,800,600,800,600,True
dataC,09_00_085.png,True,True,800,600,800,600,True
dataC,09_00_094.png,True,True,800,600,800,600,True
dataC,09_00_095.png,True,True,800,600,800,600,True
dataC,09_00_104.png,True,True,800,600,800,600,True
dataC,09_00_105.png,True,True,800,600,800,600,True
dataC,09_00_114.png,True,True,800,600,800,600,True
dataC,09_00_115.png,True,True,800,600,800,600,True
dataC,09_00_124.png,True,True,800,600,800,600,True
dataC,09_00_125.png,True,True,800,600,800,600,True
dataC,09_00_134.png,True,True,800,600,800,600,True
dataC,09_00_135.png,True,True,800,600,800,600,True
dataC,09_00_144.png,True,True,800,600,800,600,True
dataC,09_00_145.png,True,True,800,600,800,600,True
dataC,09_00_154.png,True,True,800,600,800,600,True
dataC,09_00_155.png,True,True,800,600,800,600,True
dataC,09_00_164.png,True,True,800,600,800,600,True
dataC,09_00_165.png,True,True,800,600,800,600,True
dataC,09_00_174.png,True,True,800,600,800,600,True
dataC,09_00_175.png,True,True,800,600,800,600,True
dataC,09_00_184.png,True,True,800,600,800,600,True
dataC,09_00_185.png,True,True,800,600,800,600,True
dataC,09_00_194.png,True,True,800,600,800,600,True
dataC,09_00_195.png,True,True,800,600,800,600,True
dataC,09_00_204.png,True,True,800,600,800,600,True
dataC,09_00_205.png,True,True,800,600,800,600,True
dataC,09_00_214.png,True,True,800,600,800,600,True
dataC,09_00_215.png,True,True,800,600,800,600,True
dataC,09_00_224.png,True,True,800,600,800,600,True
dataC,09_00_225.png,True,True,800,600,800,600,True
dataC,09_00_234.png,True,True,800,600,800,600,True
dataC,09_00_235.png,True,True,800,600,800,600,True
dataC,09_00_244.png,True,True,800,600,800,600,True
dataC,09_00_245.png,True,True,800,600,800,600,True
dataC,10_00_004.png,True,True,800,600,800,600,True
dataC,10_00_005.png,True,True,800,600,800,600,True
dataC,10_00_014.png,True,True,800,600,800,600,True
dataC,10_00_015.png,True,True,800,600,800,600,True
dataC,10_00_024.png,True,True,800,600,800,600,True
dataC,10_00_025.png,True,True,800,600,800,600,True
dataC,10_00_034.png,True,True,800,600,800,600,True
dataC,10_00_035.png,True,True,800,600,800,600,True
dataC,10_00_044.png,True,True,800,600,800,600,True
dataC,10_00_045.png,True,True,800,600,800,600,True
dataC,10_00_054.png,True,True,800,600,800,600,True
dataC,10_00_055.png,True,True,800,600,800,600,True
dataC,10_00_064.png,True,True,800,600,800,600,True
dataC,10_00_065.png,True,True,800,600,800,600,True
dataC,10_00_074.png,True,True,800,600,800,600,True
dataC,10_00_075.png,True,True,800,600,800,600,True
dataC,10_00_084.png,True,True,800,600,800,600,True
dataC,10_00_085.png,True,True,800,600,800,600,True
dataC,10_00_094.png,True,True,800,600,800,600,True
dataC,10_00_095.png,True,True,800,600,800,600,True
dataC,10_00_104.png,True,True,800,600,800,600,True
dataC,10_00_105.png,True,True,800,600,800,600,True
dataC,10_00_114.png,True,True,800,600,800,600,True
dataC,10_00_115.png,True,True,800,600,800,600,True
dataC,10_00_124.png,True,True,800,600,800,600,True
dataC,10_00_125.png,True,True,800,600,800,600,True
dataC,10_00_134.png,True,True,800,600,800,600,True
dataC,10_00_135.png,True,True,800,600,800,600,True
dataC,10_00_144.png,True,True,800,600,800,600,True
dataC,10_00_145.png,True,True,800,600,800,600,True
dataC,10_00_154.png,True,True,800,600,800,600,True
dataC,10_00_155.png,True,True,800,600,800,600,True
dataC,10_00_164.png,True,True,800,600,800,600,True
dataC,10_00_165.png,True,True,800,600,800,600,True
dataC,10_00_174.png,True,True,800,600,800,600,True
dataC,10_00_175.png,True,True,800,600,800,600,True
dataC,10_00_184.png,True,True,800,600,800,600,True
dataC,10_00_185.png,True,True,800,600,800,600,True
dataC,10_00_194.png,True,True,800,600,800,600,True
dataC,10_00_195.png,True,True,800,600,800,600,True
dataC,10_00_204.png,True,True,800,600,800,600,True
dataC,10_00_205.png,True,True,800,600,800,600,True
dataC,10_00_214.png,True,True,800,600,800,600,True
dataC,10_00_215.png,True,True,800,600,800,600,True
dataC,10_00_224.png,True,True,800,600,800,600,True
dataC,10_00_225.png,True,True,800,600,800,600,True
dataC,10_00_234.png,True,True,800,600,800,600,True
dataC,10_00_235.png,True,True,800,600,800,600,True
dataC,10_00_244.png,True,True,800,600,800,600,True
dataC,10_00_245.png,True,True,800,600,800,600,True
dataC,F1-14.png,True,True,800,600,800,600,True
dataC,F1-15.png,True,True,800,600,800,600,True
dataC,F1-24.png,True,True,800,600,800,600,True
dataC,F1-25.png,True,True,800,600,800,600,True
dataC,F1-34.png,True,True,800,600,800,600,True
dataC,F1-35.png,True,True,800,600,800,600,True
dataC,F1-4.png,True,True,800,600,800,600,True
dataC,F1-44.png,True,True,800,600,800,600,True
dataC,F1-45.png,True,True,800,600,800,600,True
dataC,F1-5.png,True,True,800,600,800,600,True
dataC,F1-54.png,True,True,800,600,800,600,True
dataC,F1-55.png,True,True,800,600,800,600,True
dataC,F1-64.png,True,True,800,600,800,600,True
dataC,F1-65.png,True,True,800,600,800,600,True
dataC,F1-74.png,True,True,800,600,800,600,True
dataC,F1-75.png,True,True,800,600,800,600,True
dataC,F1-84.png,True,True,800,600,800,600,True
dataC,F1-85.png,True,True,800,600,800,600,True
dataC,F1-94.png,True,True,800,600,800,600,True
dataC,F1-95.png,True,True,800,600,800,600,True
dataC,F10-14.png,True,True,800,600,800,600,True
dataC,F10-15.png,True,True,800,600,800,600,True
dataC,F10-24.png,True,True,800,600,800,600,True
dataC,F10-25.png,True,True,800,600,800,600,True
dataC,F10-34.png,True,True,800,600,800,600,True
dataC,F10-35.png,True,True,800,600,800,600,True
dataC,F10-4.png,True,True,800,600,800,600,True
dataC,F10-44.png,True,True,800,600,800,600,True
dataC,F10-45.png,True,True,800,600,800,600,True
dataC,F10-5.png,True,True,800,600,800,600,True
dataC,F10-54.png,True,True,800,600,800,600,True
dataC,F10-55.png,True,True,800,600,800,600,True
dataC,F10-64.png,True,True,800,600,800,600,True
dataC,F10-65.png,True,True,800,600,800,600,True
dataC,F10-74.png,True,True,800,600,800,600,True
dataC,F10-75.png,True,True,800,600,800,600,True
dataC,F10-84.png,True,True,800,600,800,600,True
dataC,F10-85.png,True,True,800,600,800,600,True
dataC,F10-94.png,True,True,800,600,800,600,True
dataC,F10-95.png,True,True,800,600,800,600,True
dataC,F2-14.png,True,True,800,600,800,600,True
dataC,F2-15.png,True,True,800,600,800,600,True
dataC,F2-24.png,True,True,800,600,800,600,True
dataC,F2-25.png,True,True,800,600,800,600,True
dataC,F2-34.png,True,True,800,600,800,600,True
dataC,F2-35.png,True,True,800,600,800,600,True
dataC,F2-4.png,True,True,800,600,800,600,True
dataC,F2-44.png,True,True,800,600,800,600,True
dataC,F2-45.png,True,True,800,600,800,600,True
dataC,F2-5.png,True,True,800,600,800,600,True
dataC,F2-54.png,True,True,800,600,800,600,True
dataC,F2-55.png,True,True,800,600,800,600,True
dataC,F2-64.png,True,True,800,600,800,600,True
dataC,F2-65.png,True,True,800,600,800,600,True
dataC,F2-74.png,True,True,800,600,800,600,True
dataC,F2-75.png,True,True,800,600,800,600,True
dataC,F2-84.png,True,True,800,600,800,600,True
dataC,F2-85.png,True,True,800,600,800,600,True
dataC,F2-94.png,True,True,800,600,800,600,True
dataC,F2-95.png,True,True,800,600,800,600,True
dataC,F3-14.png,True,True,800,600,800,600,True
dataC,F3-15.png,True,True,800,600,800,600,True
dataC,F3-24.png,True,True,800,600,800,600,True
dataC,F3-25.png,True,True,800,600,800,600,True
dataC,F3-34.png,True,True,800,600,800,600,True
dataC,F3-35.png,True,True,800,600,800,600,True
dataC,F3-4.png,True,True,800,600,800,600,True
dataC,F3-44.png,True,True,800,600,800,600,True
dataC,F3-45.png,True,True,800,600,800,600,True
dataC,F3-5.png,True,True,800,600,800,600,True
dataC,F3-54.png,True,True,800,600,800,600,True
dataC,F3-55.png,True,True,800,600,800,600,True
dataC,F3-64.png,True,True,800,600,800,600,True
dataC,F3-65.png,True,True,800,600,800,600,True
dataC,F3-74.png,True,True,800,600,800,600,True
dataC,F3-75.png,True,True,800,600,800,600,True
dataC,F3-84.png,True,True,800,600,800,600,True
dataC,F3-85.png,True,True,800,600,800,600,True
dataC,F3-94.png,True,True,800,600,800,600,True
dataC,F3-95.png,True,True,800,600,800,600,True
dataC,F4-14.png,True,True,800,600,800,600,True
dataC,F4-15.png,True,True,800,600,800,600,True
dataC,F4-24.png,True,True,800,600,800,600,True
dataC,F4-25.png,True,True,800,600,800,600,True
dataC,F4-34.png,True,True,800,600,800,600,True
dataC,F4-35.png,True,True,800,600,800,600,True
dataC,F4-4.png,True,True,800,600,800,600,True
dataC,F4-44.png,True,True,800,600,800,600,True
dataC,F4-45.png,True,True,800,600,800,600,True
dataC,F4-5.png,True,True,800,600,800,600,True
dataC,F4-54.png,True,True,800,600,800,600,True
dataC,F4-55.png,True,True,800,600,800,600,True
dataC,F4-64.png,True,True,800,600,800,600,True
dataC,F4-65.png,True,True,800,600,800,600,True
dataC,F4-74.png,True,True,800,600,800,600,True
dataC,F4-75.png,True,True,800,600,800,600,True
dataC,F4-84.png,True,True,800,600,800,600,True
dataC,F4-85.png,True,True,800,600,800,600,True
dataC,F4-94.png,True,True,800,600,800,600,True
dataC,F4-95.png,True,True,800,600,800,600,True
dataC,F5-14.png,True,True,800,600,800,600,True
dataC,F5-15.png,True,True,800,600,800,600,True
dataC,F5-24.png,True,True,800,600,800,600,True
dataC,F5-25.png,True,True,800,600,800,600,True
dataC,F5-34.png,True,True,800,600,800,600,True
dataC,F5-35.png,True,True,800,600,800,600,True
dataC,F5-4.png,True,True,800,600,800,600,True
dataC,F5-44.png,True,True,800,600,800,600,True
dataC,F5-45.png,True,True,800,600,800,600,True
dataC,F5-5.png,True,True,800,600,800,600,True
dataC,F5-54.png,True,True,800,600,800,600,True
dataC,F5-55.png,True,True,800,600,800,600,True
dataC,F5-64.png,True,True,800,600,800,600,True
dataC,F5-65.png,True,True,800,600,800,600,True
dataC,F5-74.png,True,True,800,600,800,600,True
dataC,F5-75.png,True,True,800,600,800,600,True
dataC,F5-84.png,True,True,800,600,800,600,True
dataC,F5-85.png,True,True,800,600,800,600,True
dataC,F5-94.png,True,True,800,600,800,600,True
dataC,F5-95.png,True,True,800,600,800,600,True
dataC,F6-14.png,True,True,800,600,800,600,True
dataC,F6-15.png,True,True,800,600,800,600,True
dataC,F6-24.png,True,True,800,600,800,600,True
dataC,F6-25.png,True,True,800,600,800,600,True
dataC,F6-34.png,True,True,800,600,800,600,True
dataC,F6-35.png,True,True,800,600,800,600,True
dataC,F6-4.png,True,True,800,600,800,600,True
dataC,F6-44.png,True,True,800,600,800,600,True
dataC,F6-45.png,True,True,800,600,800,600,True
dataC,F6-5.png,True,True,800,600,800,600,True
dataC,F6-54.png,True,True,800,600,800,600,True
dataC,F6-55.png,True,True,800,600,800,600,True
dataC,F6-64.png,True,True,800,600,800,600,True
dataC,F6-65.png,True,True,800,600,800,600,True
dataC,F6-74.png,True,True,800,600,800,600,True
dataC,F6-75.png,True,True,800,600,800,600,True
dataC,F6-84.png,True,True,800,600,800,600,True
dataC,F6-85.png,True,True,800,600,800,600,True
dataC,F6-94.png,True,True,800,600,800,600,True
dataC,F6-95.png,True,True,800,600,800,600,True
dataC,F61-14.png,True,True,800,600,800,600,True
dataC,F61-15.png,True,True,800,600,800,600,True
dataC,F61-24.png,True,True,800,600,800,600,True
dataC,F61-25.png,True,True,800,600,800,600,True
dataC,F61-34.png,True,True,800,600,800,600,True
dataC,F61-35.png,True,True,800,600,800,600,True
dataC,F61-4.png,True,True,800,600,800,600,True
dataC,F61-44.png,True,True,800,600,800,600,True
dataC,F61-45.png,True,True,800,600,800,600,True
dataC,F61-5.png,True,True,800,600,800,600,True
dataC,F61-54.png,True,True,800,600,800,600,True
dataC,F61-55.png,True,True,800,600,800,600,True
dataC,F61-64.png,True,True,800,600,800,600,True
dataC,F61-65.png,True,True,800,600,800,600,True
dataC,F61-74.png,True,True,800,600,800,600,True
dataC,F61-75.png,True,True,800,600,800,600,True
dataC,F61-84.png,True,True,800,600,800,600,True
dataC,F61-85.png,True,True,800,600,800,600,True
dataC,F61-94.png,True,True,800,600,800,600,True
dataC,F61-95.png,True,True,800,600,800,600,True
dataC,F62-14.png,True,True,800,600,800,600,True
dataC,F62-15.png,True,True,800,600,800,600,True
dataC,F62-24.png,True,True,800,600,800,600,True
dataC,F62-25.png,True,True,800,600,800,600,True
dataC,F62-34.png,True,True,800,600,800,600,True
dataC,F62-35.png,True,True,800,600,800,600,True
dataC,F62-4.png,True,True,800,600,800,600,True
dataC,F62-44.png,True,True,800,600,800,600,True
dataC,F62-45.png,True,True,800,600,800,600,True
dataC,F62-5.png,True,True,800,600,800,600,True
dataC,F62-54.png,True,True,800,600,800,600,True
dataC,F62-55.png,True,True,800,600,800,600,True
dataC,F62-64.png,True,True,800,600,800,600,True
dataC,F62-65.png,True,True,800,600,800,600,True
dataC,F62-74.png,True,True,800,600,800,600,True
dataC,F62-75.png,True,True,800,600,800,600,True
dataC,F62-84.png,True,True,800,600,800,600,True
dataC,F62-85.png,True,True,800,600,800,600,True
dataC,F62-94.png,True,True,800,600,800,600,True
dataC,F62-95.png,True,True,800,600,800,600,True
dataC,F63-14.png,True,True,800,600,800,600,True
dataC,F63-15.png,True,True,800,600,800,600,True
dataC,F63-24.png,True,True,800,600,800,600,True
dataC,F63-25.png,True,True,800,600,800,600,True
dataC,F63-34.png,True,True,800,600,800,600,True
dataC,F63-35.png,True,True,800,600,800,600,True
dataC,F63-4.png,True,True,800,600,800,600,True
dataC,F63-44.png,True,True,800,600,800,600,True
dataC,F63-45.png,True,True,800,600,800,600,True
dataC,F63-5.png,True,True,800,600,800,600,True
dataC,F63-54.png,True,True,800,600,800,600,True
dataC,F63-55.png,True,True,800,600,800,600,True
dataC,F63-64.png,True,True,800,600,800,600,True
dataC,F63-65.png,True,True,800,600,800,600,True
dataC,F63-74.png,True,True,800,600,800,600,True
dataC,F63-75.png,True,True,800,600,800,600,True
dataC,F63-84.png,True,True,800,600,800,600,True
dataC,F63-85.png,True,True,800,600,800,600,True
dataC,F63-94.png,True,True,800,600,800,600,True
dataC,F63-95.png,True,True,800,600,800,600,True
dataC,F64-14.png,True,True,800,600,800,600,True
dataC,F64-15.png,True,True,800,600,800,600,True
dataC,F64-24.png,True,True,800,600,800,600,True
dataC,F64-25.png,True,True,800,600,800,600,True
dataC,F64-34.png,True,True,800,600,800,600,True
dataC,F64-35.png,True,True,800,600,800,600,True
dataC,F64-4.png,True,True,800,600,800,600,True
dataC,F64-44.png,True,True,800,600,800,600,True
dataC,F64-45.png,True,True,800,600,800,600,True
dataC,F64-5.png,True,True,800,600,800,600,True
dataC,F64-54.png,True,True,800,600,800,600,True
dataC,F64-55.png,True,True,800,600,800,600,True
dataC,F64-64.png,True,True,800,600,800,600,True
dataC,F64-65.png,True,True,800,600,800,600,True
dataC,F64-74.png,True,True,800,600,800,600,True
dataC,F64-75.png,True,True,800,600,800,600,True
dataC,F64-84.png,True,True,800,600,800,600,True
dataC,F64-85.png,True,True,800,600,800,600,True
dataC,F64-94.png,True,True,800,600,800,600,True
dataC,F64-95.png,True,True,800,600,800,600,True
dataC,F65-14.png,True,True,800,600,800,600,True
dataC,F65-15.png,True,True,800,600,800,600,True
dataC,F65-24.png,True,True,800,600,800,600,True
dataC,F65-25.png,True,True,800,600,800,600,True
dataC,F65-34.png,True,True,800,600,800,600,True
dataC,F65-35.png,True,True,800,600,800,600,True
dataC,F65-4.png,True,True,800,600,800,600,True
dataC,F65-44.png,True,True,800,600,800,600,True
dataC,F65-45.png,True,True,800,600,800,600,True
dataC,F65-5.png,True,True,800,600,800,600,True
dataC,F65-54.png,True,True,800,600,800,600,True
dataC,F65-55.png,True,True,800,600,800,600,True
dataC,F65-64.png,True,True,800,600,800,600,True
dataC,F65-65.png,True,True,800,600,800,600,True
dataC,F65-74.png,True,True,800,600,800,600,True
dataC,F65-75.png,True,True,800,600,800,600,True
dataC,F65-84.png,True,True,800,600,800,600,True
dataC,F65-85.png,True,True,800,600,800,600,True
dataC,F65-94.png,True,True,800,600,800,600,True
dataC,F65-95.png,True,True,800,600,800,600,True
dataC,F66-14.png,True,True,800,600,800,600,True
dataC,F66-15.png,True,True,800,600,800,600,True
dataC,F66-24.png,True,True,800,600,800,600,True
dataC,F66-25.png,True,True,800,600,800,600,True
dataC,F66-34.png,True,True,800,600,800,600,True
dataC,F66-35.png,True,True,800,600,800,600,True
dataC,F66-4.png,True,True,800,600,800,600,True
dataC,F66-44.png,True,True,800,600,800,600,True
dataC,F66-45.png,True,True,800,600,800,600,True
dataC,F66-5.png,True,True,800,600,800,600,True
dataC,F66-54.png,True,True,800,600,800,600,True
dataC,F66-55.png,True,True,800,600,800,600,True
dataC,F66-64.png,True,True,800,600,800,600,True
dataC,F66-65.png,True,True,800,600,800,600,True
