folder,filename,image_path,mask_path,split
dataC,F68-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-4.png,train
dataC,F68-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-44.png,train
dataC,F68-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-45.png,train
dataC,F68-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-5.png,train
dataC,F68-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-54.png,train
dataC,F68-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-55.png,train
dataC,F68-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-64.png,train
dataC,F68-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-65.png,train
dataC,F68-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-74.png,train
dataC,F68-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-75.png,train
dataC,F68-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-84.png,train
dataC,F68-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-85.png,train
dataC,F68-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-94.png,train
dataC,F68-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F68-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F68-95.png,train
dataC,F69-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-14.png,train
dataC,F69-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-15.png,train
dataC,F69-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-24.png,train
dataC,F69-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-25.png,train
dataC,F69-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-34.png,train
dataC,F69-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-35.png,train
dataC,F69-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-4.png,train
dataC,F69-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-44.png,train
dataC,F69-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-45.png,train
dataC,F69-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-5.png,train
dataC,F69-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-54.png,train
dataC,F69-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-55.png,train
dataC,F69-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-64.png,train
dataC,F69-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-65.png,train
dataC,F69-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-74.png,train
dataC,F69-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-75.png,train
dataC,F69-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-84.png,train
dataC,F69-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-85.png,train
dataC,F69-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-94.png,train
dataC,F69-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F69-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F69-95.png,train
dataC,F7-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-14.png,train
dataC,F7-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-15.png,train
dataC,F7-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-24.png,train
dataC,F7-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-25.png,train
dataC,F7-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-34.png,train
dataC,F7-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-35.png,train
dataC,F7-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-4.png,train
dataC,F7-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-44.png,train
dataC,F7-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-45.png,train
dataC,F7-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-5.png,train
dataC,F7-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-54.png,train
dataC,F7-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-55.png,train
dataC,F7-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-64.png,train
dataC,F7-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-65.png,train
dataC,F7-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-74.png,train
dataC,F7-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-75.png,train
dataC,F7-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-84.png,train
dataC,F7-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-85.png,train
dataC,F7-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-94.png,train
dataC,F7-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F7-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F7-95.png,train
dataC,F70-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-14.png,train
dataC,F70-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-15.png,train
dataC,F70-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-24.png,train
dataC,F70-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-25.png,train
dataC,F70-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-34.png,train
dataC,F70-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-35.png,train
dataC,F70-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-4.png,train
dataC,F70-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-44.png,train
dataC,F70-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-45.png,train
dataC,F70-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-5.png,train
dataC,F70-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-54.png,train
dataC,F70-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-55.png,train
dataC,F70-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-64.png,train
dataC,F70-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-65.png,train
dataC,F70-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-74.png,train
dataC,F70-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-75.png,train
dataC,F70-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-84.png,train
dataC,F70-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-85.png,train
dataC,F70-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-94.png,train
dataC,F70-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F70-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F70-95.png,train
dataC,F8-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-14.png,train
dataC,F8-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-15.png,train
dataC,F8-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-24.png,train
dataC,F8-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-25.png,train
dataC,F8-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-34.png,train
dataC,F8-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-35.png,train
dataC,F8-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-4.png,train
dataC,F8-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-44.png,train
dataC,F8-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-45.png,train
dataC,F8-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-5.png,train
dataC,F8-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-54.png,train
dataC,F8-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-55.png,train
dataC,F8-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-64.png,train
dataC,F8-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-65.png,train
dataC,F8-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-74.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-74.png,train
dataC,F8-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-75.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-75.png,train
dataC,F8-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-84.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-84.png,train
dataC,F8-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-85.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-85.png,train
dataC,F8-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-94.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-94.png,train
dataC,F8-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F8-95.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F8-95.png,train
dataC,F9-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-14.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-14.png,train
dataC,F9-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-15.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-15.png,train
dataC,F9-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-24.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-24.png,train
dataC,F9-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-25.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-25.png,train
dataC,F9-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-34.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-34.png,train
dataC,F9-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-35.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-35.png,train
dataC,F9-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-4.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-4.png,train
dataC,F9-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-44.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-44.png,train
dataC,F9-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-45.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-45.png,train
dataC,F9-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-5.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-5.png,train
dataC,F9-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-54.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-54.png,train
dataC,F9-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-55.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-55.png,train
dataC,F9-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-64.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-64.png,train
dataC,F9-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraRGB/F9-65.png,/kaggle/input/datasets/kumaresanmanickavelu/lyft-udacity-challenge/dataC/dataC/CameraSeg/F9-65.png,train
